运营机构不得直接参与授权范围内已交付的公共数据产品再开发，确保数据使用合规	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.9, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
健全多层次统一的资本市场体系，拓宽社会资本投融资渠道。	7	[0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.8, 0.05, 0.005, 0.005, 0.02, 0.005, 0.005]
探讨司库体系在数据驱动下的智能决策与风险管控。	7	[0.01, 0.01, 0.1, 0.01, 0.01, 0.01, 0.1, 0.7, 0.01, 0.005, 0.005, 0.01, 0.01, 0.01]
设立省级“互联网+”医疗服务价格项目，由省医保局统一制定和调整。	5	[0.005, 0.005, 0.005, 0.005, 0.005, 0.8, 0.05, 0.01, 0.1, 0.005, 0.005, 0.005, 0.0, 0.0]
建立公共数据共享开放中商业秘密、个人隐私的保护机制。	6	[0.005, 0.005, 0.005, 0.2, 0.005, 0.05, 0.7, 0.005, 0.01, 0.01, 0.005, 0.0, 0.0, 0.0]
支持企业将数字化、智能化改造投入按规定纳入研发费用，享受加计扣除政策。	8	[0.01, 0.4, 0.2, 0.01, 0.01, 0.01, 0.01, 0.01, 0.32, 0.005, 0.005, 0.005, 0.005, 0.0]
集中攻关CIM平台“卡脖子”核心技术，确保CIM基础平台可信可控。加快建筑领域关键软件研发应用。	2	[0.005, 0.005, 0.75, 0.01, 0.2, 0.01, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0]
市大数据局负责建立全市统一的公共数据资源目录体系。	8	[0.01, 0.005, 0.005, 0.2, 0.01, 0.15, 0.05, 0.01, 0.55, 0.005, 0.005, 0.0, 0.0, 0.0]
到2027年，数字经济核心产业增加值占地区生产总值比重达到12%。	5	[0.005, 0.005, 0.005, 0.005, 0.005, 0.9, 0.005, 0.005, 0.05, 0.005, 0.005, 0.005, 0.0, 0.0]
鼓励保险机构开发推广气象指数保险产品，扩大农业保险、巨灾保险等领域的覆盖面。	7	[0.005, 0.005, 0.01, 0.01, 0.01, 0.01, 0.01, 0.9, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
加快第五代移动通信、物联网、工业互联网、卫星互联网等通信网络基础设施建设，构建高速、移动、安全、泛在的通信网络体系。	4	[0.005, 0.005, 0.01, 0.01, 0.9, 0.05, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0]
建立数据要素领域知识产权纠纷多元化解决机制，鼓励通过仲裁、调解等方式解决纠纷。	9	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.1, 0.005, 0.1, 0.7, 0.005, 0.01, 0.005, 0.0]
建立工业互联网平台体系建设和推广的协调推进机制。	5	[0.005, 0.005, 0.005, 0.005, 0.1, 0.7, 0.005, 0.005, 0.05, 0.005, 0.005, 0.1, 0.005, 0.005]
支持长三角开展颠覆性技术和前沿技术布局。	2	[0.01, 0.01, 0.8, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.1, 0.01, 0.0]
建立数据安全风险评估制度，定期开展风险评估。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.9, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
推动降低国内省际数字专线电路、互联网接入带宽等主要通信成本。	8	[0.01, 0.2, 0.01, 0.01, 0.2, 0.01, 0.01, 0.01, 0.52, 0.005, 0.005, 0.005, 0.005, 0.0]
建立知识产权信用评价和失信惩戒机制。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.8, 0.005, 0.01, 0.1, 0.005, 0.005, 0.0, 0.0]
推广使用知识产权纠纷在线调解平台。	3	[0.005, 0.005, 0.005, 0.7, 0.05, 0.01, 0.05, 0.005, 0.01, 0.15, 0.005, 0.005, 0.0, 0.0]
数据交易场所应当公示交易规则、收费标准，并接受社会监督。	3	[0.005, 0.005, 0.005, 0.6, 0.01, 0.01, 0.15, 0.005, 0.05, 0.15, 0.005, 0.005, 0.0, 0.0]
建设全球领先的5G网络。	4	[0.005, 0.005, 0.01, 0.01, 0.9, 0.05, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0]
建立农产品全过程质量安全追溯体系，实现“从农田到餐桌”全程可追溯。	6	[0.005, 0.005, 0.005, 0.005, 0.05, 0.05, 0.8, 0.005, 0.05, 0.01, 0.005, 0.005, 0.005, 0.0]
鼓励和支持数据领域高层次人才的引进和培养，将其纳入地方人才支持政策范围。	0	[0.85, 0.1, 0.01, 0.01, 0.005, 0.005, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005]
依托“我嘉金融”服务品牌，对接银行开展系列政策解读培训会，整合政府机关、金融机构等多方资源。	8	[0.05, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.3, 0.3, 0.01, 0.01, 0.25, 0.01, 0.01]
加强对老年人、残障人士等特殊群体的数字化服务。	3	[0.05, 0.005, 0.005, 0.8, 0.01, 0.01, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.1, 0.001]
对新认定的国家级、省级、市级首台（套）装备、首批次新材料、首版次软件，分别给予100万元、50万元、10万元一次性奖励。	8	[0.01, 0.4, 0.1, 0.01, 0.01, 0.05, 0.01, 0.01, 0.37, 0.005, 0.01, 0.005, 0.005, 0.005]
建立个人信息保护的“防火墙”，有效隔离业务数据与敏感个人信息。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.9, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
建立能源数字化、智能化科技成果转化和推广应用机制。	3	[0.01, 0.01, 0.2, 0.5, 0.01, 0.1, 0.01, 0.01, 0.01, 0.005, 0.005, 0.12, 0.01, 0.0]
对工业企业利用购买的科技成果开展技术改造，按规定享受省级技术改造资金支持	1	[0.01, 0.75, 0.2, 0.01, 0.005, 0.005, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005]
鼓励数据商做大做强，对年度主营业务收入首次突破1000万元、3000万元、5000万元、1亿元的，分别给予最高20万元、30万元、50万元、100万元的晋级奖励。	1	[0.01, 0.85, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.01, 0.01]
研发城乡历史文化遗产动态监测平台。	2	[0.005, 0.005, 0.7, 0.01, 0.25, 0.01, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0]
建立数据知识产权保护和运用机制，依法保护数据处理者的合法权益。	9	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.1, 0.005, 0.1, 0.7, 0.005, 0.005, 0.005, 0.005]
加强数字证书监管，防范数据泄露风险，开票单位需妥善保管证书	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.9, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
推进“免申办”服务，通过数据共享和模型分析，实现符合条件的企业群众“免予申报、直接享受”政策。	3	[0.01, 0.1, 0.01, 0.75, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.005, 0.055, 0.01]
建设智能快递柜、智能外卖柜等智慧末端物流设施，纳入公共服务基础设施	4	[0.005, 0.005, 0.01, 0.01, 0.9, 0.01, 0.01, 0.005, 0.01, 0.005, 0.005, 0.01, 0.015, 0.0]
组织开展数据安全政策标准宣贯培训。	13	[0.1, 0.01, 0.01, 0.01, 0.01, 0.2, 0.2, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.41]
建立健全数据交易双方、数据商和第三方专业服务机构等市场主体的信用档案，实施信用分级分类监管。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.8, 0.005, 0.05, 0.05, 0.005, 0.01, 0.005, 0.0]
鼓励企业“上云用数赋智”，引导企业实施数字化转型。	13	[0.01, 0.01, 0.1, 0.01, 0.1, 0.01, 0.01, 0.01, 0.05, 0.005, 0.005, 0.1, 0.1, 0.47]
数据质量是指数据的准确性、完整性、一致性、时效性、规范性等满足使用要求的程度。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.1, 0.85, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
对数据要素产业的重大项目，在土地、能耗、环保等指标上予以倾斜。	8	[0.01, 0.3, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.6, 0.005, 0.005, 0.01, 0.01, 0.0]
支持在国家服务业扩大开放综合示范区和中国（北京）自由贸易试验区开展数据跨境流动先行先试。	13	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.01, 0.1, 0.005, 0.005, 0.1, 0.1, 0.51]
建设数据要素全链路服务体系，覆盖数据汇聚、治理、交易、应用全过程。	3	[0.005, 0.005, 0.05, 0.6, 0.01, 0.1, 0.01, 0.005, 0.1, 0.1, 0.005, 0.005, 0.005, 0.0]
推动重点产品追溯信息接入国家重要产品追溯管理平台。	4	[0.005, 0.005, 0.005, 0.1, 0.75, 0.01, 0.1, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
推进企业数字化转型，建设智慧工厂、智慧园区。	12	[0.01, 0.01, 0.1, 0.01, 0.2, 0.01, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.57, 0.0]
探索数据知识产权保护新模式，加强数据领域专利、商标、商业秘密等保护。	9	[0.005, 0.005, 0.05, 0.005, 0.005, 0.05, 0.1, 0.005, 0.05, 0.7, 0.005, 0.005, 0.01, 0.005]
规范数据市场化交易，推进区域综合性、行业性数据交易场所建设，培育多层次数据流通交易体系	8	[0.005, 0.005, 0.005, 0.05, 0.05, 0.05, 0.05, 0.01, 0.5, 0.2, 0.005, 0.01, 0.01, 0.0]
到2025年，城市副中心数据要素市场体系基本形成，数据要素赋能经济社会发展的能力显著提升，成为北京市数据要素市场建设的先行区和示范区。	5	[0.005, 0.005, 0.005, 0.005, 0.005, 0.8, 0.005, 0.005, 0.1, 0.005, 0.005, 0.05, 0.005, 0.0]
市数据主管部门应当会同有关部门，编制公共数据开放目录，明确开放的数据类型、范围、条件和方式。	5	[0.005, 0.005, 0.005, 0.2, 0.005, 0.7, 0.05, 0.005, 0.01, 0.01, 0.005, 0.0, 0.0, 0.0]
探索建立企业“信用医保”制度，对守信企业在医保经办中提供容缺受理、简化手续等便利。	13	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.01, 0.1, 0.005, 0.005, 0.01, 0.01, 0.7]
实施新一代人工智能创新发展工程，聚焦智能计算、操作系统与基础软件、核心算法、智能芯片、智能传感器等领域，开展关键核心技术攻关。	2	[0.01, 0.01, 0.85, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
数据交易主体不得利用数据交易从事危害国家安全、社会公共利益，侵害他人合法权益的活动。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.85, 0.005, 0.01, 0.05, 0.005, 0.005, 0.0, 0.0]
建立数据出境企业备案制度，对涉及国家安全、公共利益和个人隐私的敏感数据，严格限制出境。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.9, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
省级政务数据主管部门会同有关部门推进政务数据共享安全管理制度建设	6	[0.005, 0.005, 0.005, 0.1, 0.005, 0.1, 0.7, 0.005, 0.01, 0.01, 0.005, 0.05, 0.0, 0.0]
对列入负面清单的公共数据，不予开放；对附条件开放的公共数据，应当通过授权方式开放。	8	[0.005, 0.005, 0.005, 0.2, 0.005, 0.05, 0.15, 0.01, 0.55, 0.01, 0.005, 0.005, 0.0, 0.0]
向社会公布公共数据开放清单，明确开放的公共数据范围、类型、格式、更新频率等内容。	3	[0.005, 0.005, 0.005, 0.8, 0.005, 0.15, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
鼓励巡游出租汽车企业转型提供网约车服务。	13	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.2, 0.005, 0.005, 0.01, 0.1, 0.6]
《数字政府统一运维第3部分：运维数据管理规范》是面向数据要素和数据资产的运维数据管理规范，对政务运维数据以及XC背景下的运维数据提出相关技术与管理层面要求。	5	[0.005, 0.005, 0.005, 0.01, 0.01, 0.85, 0.1, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005]
加快培育数据要素市场，推进数据立法。	5	[0.005, 0.005, 0.005, 0.005, 0.005, 0.75, 0.05, 0.005, 0.15, 0.01, 0.005, 0.005, 0.0, 0.0]
推动建立多元化的数据纠纷解决机制，包括调解、仲裁等。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.8, 0.005, 0.01, 0.1, 0.005, 0.005, 0.0, 0.0]
建立首席数据官制度，在省、市、县三级政府部门以及重点企业、园区全面推行。	0	[0.85, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
对新落户的通用人工智能企业，连续3年按其对本区地方经济发展贡献的80%予以奖励，累计最高奖励1亿元。	8	[0.01, 0.4, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.5, 0.005, 0.005, 0.005, 0.005, 0.01]
依托浙江中药产业大脑和浙江省中药全链条追溯服务平台，对试点地区、单位的重点中药材品种开展从种植到使用的关键信息电子化登记和管理	4	[0.005, 0.005, 0.01, 0.01, 0.75, 0.01, 0.1, 0.005, 0.05, 0.001, 0.001, 0.001, 0.051, 0.001]
完善数据人才服务保障体系，在户口迁移、住房、医疗、子女教育等方面提供便利。	3	[0.4, 0.1, 0.005, 0.4, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.015, 0.01]
建设“城市大脑”，推动城市治理体系和治理能力现代化。	4	[0.005, 0.005, 0.01, 0.1, 0.8, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
加快建设国家工业互联网大数据中心江苏分中心。	4	[0.005, 0.005, 0.01, 0.1, 0.8, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
探索数据资产的多元化应用场景。	13	[0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.2, 0.005, 0.01, 0.055, 0.5]
对首次在上海数据交易所上市交易的数据产品，给予开发主体一定奖励。	1	[0.01, 0.7, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.12, 0.005, 0.005, 0.0, 0.0]
支持高校、职业院校优化调整学科专业设置，建设一批未来产业相关的新兴、交叉学科专业。	0	[0.85, 0.01, 0.1, 0.01, 0.01, 0.005, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]
对新引育的数据要素领域高层次人才，在临平区首次购买商品住房的，可给予最高200万元的安家补贴。	1	[0.4, 0.55, 0.01, 0.01, 0.005, 0.005, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005]
围绕企业和个人全生命周期编制“一企一档、一人一档”数据规范，推动实现“一数一源一标准”。	3	[0.005, 0.005, 0.005, 0.7, 0.005, 0.25, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
鼓励行业组织、企业等建立数据安全风险评估和投诉举报机制。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.8, 0.005, 0.01, 0.005, 0.005, 0.1, 0.0, 0.0]
对在大数据产业发展试点示范工作中表现突出的单位予以通报表扬。	13	[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.005, 0.005, 0.1, 0.1, 0.6]
对企业通过“算力券”方式使用算力服务的，按服务合同额的30%给予补贴，每年最高30万元。	1	[0.01, 0.8, 0.01, 0.01, 0.15, 0.005, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0]
开展数据流通交易合规管理和风险识别、监测、评估、报告、处置。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.8, 0.005, 0.01, 0.1, 0.005, 0.005, 0.0, 0.0]
强化对数据采集、传输、存储、处理等环节的安全防护。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.9, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
推动开展基于工业互联网平台的协同制造、个性化定制、服务化延伸等新模式。	12	[0.01, 0.01, 0.1, 0.01, 0.2, 0.01, 0.01, 0.01, 0.05, 0.005, 0.005, 0.1, 0.47, 0.01]
鼓励中医药机构运用现代信息技术，整理、保存、利用名老中医药专家的学术思想和临床经验。	13	[0.1, 0.01, 0.2, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.005, 0.005, 0.01, 0.1, 0.41]
数据知识产权登记证书不作为数据内容合法合规的证明。	9	[0.005, 0.005, 0.005, 0.005, 0.005, 0.01, 0.2, 0.005, 0.01, 0.74, 0.005, 0.005, 0.0, 0.0]
对新引进的领军型创新人才项目给予最高50万元无偿资助，加强人才引育	0	[0.8, 0.18, 0.005, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]
深入开展中小企业知识产权战略推进工程，培育知识产权优势企业。	9	[0.005, 0.005, 0.005, 0.005, 0.005, 0.2, 0.05, 0.005, 0.1, 0.6, 0.005, 0.005, 0.01, 0.0]
严厉打击数据黑市交易，依法取缔未经授权、违规开展数据交易的机构和平台。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.85, 0.005, 0.01, 0.05, 0.005, 0.005, 0.0, 0.0]
建立和完善民政信息化标准规范体系，涵盖数据、应用、安全、管理等方面。	5	[0.005, 0.005, 0.005, 0.01, 0.01, 0.9, 0.05, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005]
支持企业参与国家卫星互联网星座建设和商业卫星组网，鼓励星座组网运营、集群发展，支持企业积极获取频轨资源、地面配套设施准入资格，对成功入轨并投入运营的卫星星座，给予资金资助。	1	[0.005, 0.6, 0.1, 0.005, 0.2, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.025, 0.005]
推动组建数据要素产业联盟、协会等社会组织。	11	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.01, 0.005, 0.1, 0.005, 0.005, 0.79, 0.005, 0.005]
推进国际贸易“单一窗口”建设，实现申报、查验、支付等环节全流程线上办理。	3	[0.005, 0.005, 0.005, 0.7, 0.25, 0.01, 0.01, 0.005, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005]
建设全国一体化的自然资源和不动产登记数据库。	4	[0.005, 0.005, 0.005, 0.1, 0.85, 0.01, 0.01, 0.005, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]
支持深圳建设粤港澳大湾区大数据中心，研究论证设立数据交易市场或依托现有交易场所开展数据交易。	12	[0.005, 0.005, 0.005, 0.005, 0.2, 0.01, 0.01, 0.01, 0.1, 0.1, 0.005, 0.1, 0.44, 0.005]
本所可以对信用保护工具的交易费用予以减免。	8	[0.01, 0.2, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.6, 0.01, 0.01, 0.01, 0.01, 0.01]
推动数据分类分级保护，加强重要数据保护和核心数据管理，强化数据安全和个人信息保护，探索建设数据安全监管平台	6	[0.005, 0.005, 0.005, 0.01, 0.1, 0.05, 0.8, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
探索建立数据知识产权保护和运用制度，保护数据处理者的合法权益。	9	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.1, 0.005, 0.1, 0.7, 0.005, 0.005, 0.01, 0.0]
授权运营单位应当建立数据产品全生命周期质量管理体系。	6	[0.005, 0.005, 0.005, 0.005, 0.005, 0.2, 0.7, 0.005, 0.05, 0.01, 0.005, 0.005, 0.0, 0.0]
探索“算力券”等模式，降低中小企业使用算力的成本。	7	[0.01, 0.4, 0.01, 0.01, 0.1, 0.01, 0.01, 0.43, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
鼓励和支持高等院校、科研机构、企业等联合培养数字经济领域人才。	0	[0.85, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
在全国重点建设70个左右国家现代流通战略支点城市。	4	[0.005, 0.005, 0.005, 0.005, 0.7, 0.2, 0.005, 0.005, 0.05, 0.005, 0.005, 0.01, 0.0, 0.0]
组织开展数据资产入表专题培训，围绕政策解读、会计处理、评估方法、实践案例等内容。	0	[0.75, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.05, 0.12, 0.005, 0.005, 0.0, 0.0]
鼓励各级预算单位优先采购和使用工业互联网创新产品和服务。	10	[0.005, 0.005, 0.1, 0.005, 0.1, 0.01, 0.01, 0.005, 0.005, 0.005, 0.74, 0.005, 0.005, 0.0]
将标准作为科研项目的重要产出。	9	[0.01, 0.005, 0.1, 0.005, 0.005, 0.2, 0.01, 0.005, 0.01, 0.64, 0.005, 0.005, 0.0, 0.0]
依法依规将各类市场主体的信用信息纳入征信系统，实现“应纳尽纳、应归尽归”。	5	[0.005, 0.005, 0.005, 0.005, 0.005, 0.8, 0.1, 0.005, 0.05, 0.01, 0.005, 0.005, 0.0, 0.0]
推进应急测绘保障能力“平急结合”，拓宽应急无人机等装备应用领域，提升政府部门应对各类灾害和突发事件的能力。	2	[0.01, 0.01, 0.6, 0.01, 0.1, 0.01, 0.1, 0.005, 0.005, 0.005, 0.005, 0.12, 0.02, 0.0]
对期刊资助项目实行动态管理，对执行不力的项目将予以调整或终止。	8	[0.01, 0.2, 0.01, 0.01, 0.01, 0.05, 0.1, 0.01, 0.55, 0.005, 0.005, 0.01, 0.01, 0.01]
推动政府部门在城市管理、社会治理、民生服务等领域，通过政府购买服务等方式，使用数据产品和服务。	10	[0.005, 0.005, 0.005, 0.1, 0.005, 0.01, 0.01, 0.005, 0.01, 0.005, 0.82, 0.005, 0.01, 0.005]
统筹布局建设工业互联网、人工智能、区块链等新型基础设施。	4	[0.005, 0.005, 0.1, 0.01, 0.8, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
建立全省统一的知识产权一体化保护平台，实现案件信息、数据资源、专家智库等共享。	4	[0.005, 0.005, 0.005, 0.2, 0.6, 0.01, 0.05, 0.005, 0.01, 0.1, 0.005, 0.005, 0.0, 0.0]
建立政务服务“差评”核实、督促整改、结果反馈的闭环工作机制。	6	[0.005, 0.005, 0.005, 0.2, 0.005, 0.1, 0.65, 0.005, 0.01, 0.01, 0.005, 0.0, 0.0, 0.0]
省级筹集3500万元资金，支持公共数据汇聚治理、历史数据电子化、高质量数据集建设、数据流通交易，激发数据要素市场活力	1	[0.005, 0.7, 0.01, 0.15, 0.01, 0.01, 0.01, 0.01, 0.05, 0.025, 0.005, 0.005, 0.0, 0.005]
建立法院与政府部门、金融机构、市场主体之间的数据共享和业务协同机制。	11	[0.005, 0.005, 0.005, 0.2, 0.005, 0.05, 0.05, 0.1, 0.01, 0.005, 0.005, 0.55, 0.005, 0.005]
实施新一轮“5315”市县联动制造业“双龙”工程，每年遴选“双龙”企业20家左右，集聚资源、精准培育。	13	[0.01, 0.1, 0.01, 0.01, 0.01, 0.2, 0.01, 0.01, 0.2, 0.005, 0.005, 0.01, 0.01, 0.4]
推动5G与工业互联网融合发展，打造“5G+工业互联网”典型应用场景。	2	[0.005, 0.005, 0.6, 0.005, 0.25, 0.01, 0.01, 0.005, 0.005, 0.001, 0.001, 0.001, 0.101, 0.001]
在确保安全和保护隐私前提下，优先支持普惠金融、医疗健康、交通出行、社会保障、城市治理等领域的数据授权运营。	12	[0.005, 0.005, 0.005, 0.005, 0.005, 0.01, 0.2, 0.05, 0.1, 0.005, 0.005, 0.01, 0.59, 0.005]
数据融合是指将来自不同数据源的数据进行整合，以产生更全面、准确、有价值信息的过程。	2	[0.005, 0.005, 0.8, 0.1, 0.01, 0.05, 0.01, 0.005, 0.01, 0.001, 0.001, 0.001, 0.001, 0.001]
鼓励企业建立首席数据官制度，统筹负责企业的数据战略、数据管理、数据应用和数据安全等工作。	0	[0.85, 0.01, 0.01, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
统筹推进全市一体化公共数据平台建设，构建全市统一的公共数据资源目录体系和“一湖、一库、一平台”数据资源管理体系。	4	[0.005, 0.005, 0.005, 0.2, 0.65, 0.1, 0.01, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
鼓励企业利用大数据分析，精准匹配供需，创新商业模式。	2	[0.01, 0.01, 0.7, 0.01, 0.01, 0.01, 0.01, 0.01, 0.1, 0.005, 0.005, 0.01, 0.1, 0.01]
推动智能网联汽车产业与智慧能源、智能交通、智慧城市深度融合。	12	[0.005, 0.005, 0.1, 0.005, 0.2, 0.01, 0.01, 0.01, 0.1, 0.005, 0.005, 0.01, 0.535, 0.0]
加大对民营企业上市、再融资和并购重组的支持力度。	7	[0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.8, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
建立全省统一的电子印章系统，推动电子印章在政务服务、金融、商贸等领域的应用。	3	[0.005, 0.005, 0.005, 0.7, 0.2, 0.01, 0.05, 0.005, 0.01, 0.005, 0.005, 0.0, 0.0, 0.0]
加快现有水利信息化系统整合，实现互联互通和数据共享。	4	[0.005, 0.005, 0.005, 0.2, 0.75, 0.01, 0.01, 0.005, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]
支持建设人工智能展示中心，经认定，按照实际装修及购置、租赁应用场景产品费用，给予一次性补贴	1	[0.01, 0.7, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.005, 0.1, 0.005, 0.1, 0.01]
鼓励企业积极参与工业互联网领域的标准制定和宣贯推广。	13	[0.01, 0.01, 0.1, 0.01, 0.1, 0.2, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.01, 0.46]
开展数据开放创新应用试点，释放公共数据价值。	12	[0.005, 0.005, 0.005, 0.2, 0.005, 0.01, 0.01, 0.01, 0.05, 0.005, 0.005, 0.01, 0.675, 0.005]
授权运营单位应建立数据资产台账，记录数据来源、处理过程、产品形态等信息。	9	[0.005, 0.005, 0.005, 0.005, 0.005, 0.05, 0.1, 0.005, 0.1, 0.7, 0.005, 0.005, 0.005, 0.005]
建立知识产权质押融资风险补偿基金。	7	[0.01, 0.1, 0.01, 0.01, 0.01, 0.01, 0.01, 0.7, 0.01, 0.12, 0.005, 0.005, 0.0, 0.0]
在深化医改中加大对中医药信息化建设的投入力度。	1	[0.01, 0.85, 0.01, 0.01, 0.05, 0.01, 0.01, 0.01, 0.01, 0.005, 0.005, 0.01, 0.01, 0.0]
构建一体化政务服务平台，推动政务服务“跨省通办、区域通办”。	3	[0.005, 0.005, 0.005, 0.7, 0.2, 0.01, 0.01, 0.005, 0.005, 0.001, 0.001, 0.05, 0.001, 0.002]
规范平台企业与第三方开发者的数据共享行为。	11	[0.005, 0.005, 0.005, 0.1, 0.005, 0.01, 0.2, 0.005, 0.05, 0.005, 0.005, 0.6, 0.005, 0.0]
建立公共数据共享责任清单，明确共享数据的种类、范围、流程和更新时限。	3	[0.005, 0.005, 0.005, 0.8, 0.005, 0.1, 0.05, 0.005, 0.01, 0.01, 0.005, 0.0, 0.0, 0.0]
加强对算法应用的司法规制，防止算法歧视。	8	[0.005, 0.005, 0.05, 0.005, 0.005, 0.01, 0.2, 0.005, 0.7, 0.005, 0.005, 0.005, 0.0, 0.0]
